ts_hour,stationcode,name,arrdt,lat,lon,bikes_mean,bikes_median,docks_mean,roll_med,roll_iqr,anomaly_score,is_anomaly,is_blocked_now,blocked_run_len,is_blocked_3h
2025-08-24 13:00:00+00:00,40003,Centre Hospitalier Intercommunal de Créteil,Créteil,48.797078298909,2.463801423807,10.0,10.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40004,Créteil Village,Créteil,48.79122395576,2.4642198533952,17.0,17.0,8.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40005,Conservatoire Marcel Dadi,Créteil,48.790090379157,2.4535970427243,16.0,16.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40007,Préfecture de Créteil,Créteil,48.783680285918,2.4544713672215,27.0,27.0,0.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40008,Créteil Pompadour,Créteil,48.773011623355,2.435166164893,31.0,31.0,13.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40009,Lycée Saint Exupéry - Juliette Savar,Créteil,48.783021513972,2.4637357216879,14.0,14.0,16.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40010,Haut du Mont-Mesly,Créteil,48.780191921646,2.4685737495183,9.0,9.0,12.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40011,Bas du Mont-Mesly,Créteil,48.779035118572,2.4609763908985,24.0,24.0,3.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40012,Stade de la Habette,Créteil,48.774397033806,2.4668785263921,5.0,5.0,7.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40013,Hôtel de Ville de Créteil,Créteil,48.77699496201,2.4552552404284,30.0,30.0,6.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40014,Créteil Pointe du Lac,Créteil,48.769807356177,2.4623027310281,26.0,26.0,2.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40015,Iles de Loisirs de Créteil,Créteil,48.780258200618,2.4455094301232,9.0,9.0,15.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,40016,Sarrazins - Saussure,Créteil,48.769626617432,2.4717841148376,22.0,22.0,0.0,,,,False,False,0,False
2025-08-24 13:00:00+00:00,41101,Paul Doumer - Stalingrad,Arcueil,48.806518992199,2.3368880152702,5.0,5.0,19.0,,,,False,False,0,False
